Path,Class,Keyterms
'../Image Data/Monuments/train/hawa mahal pics/m (61).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (36).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (20).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (77).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (3).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (57).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (41).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (16).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (17).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (40).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (56).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (2).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (76).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (21).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (37).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (60).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (18).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (59).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (75).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (22).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (34).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (63).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (14).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (43).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (55).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (1).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (79).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (38).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (80).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (39).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (78).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (54).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (42).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (15).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (62).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (35).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (23).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (74).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (58).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (19).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (12).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (45).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (53).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (7).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (28).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (69).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (49).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (73).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (24).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (32).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (65).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (64).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/10720209_IINWAoOehmdHMn1z-a9DvNRa6oHNmsBD2IbLZ9ZguG0.jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (33).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (25).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (72).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (48).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (68).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (29).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (6).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (52).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (44).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/hawa mahal pics/m (13).jpg','hawa mahal pics',"['architecture', 'jaipur', 'rajasthan', 'pink city', 'palace']"
'../Image Data/Monuments/train/golden temple/63.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/77.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/kareenakapoor-1575337791 (1).jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/76.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/62.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/74.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/60.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/48.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/49.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/61.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/75.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/59.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/71.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/65.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/64.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/70.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/58.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/8.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/66.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/72.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/73.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/67.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/9.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/14.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/28.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/29.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/15.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/17.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/16.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/12.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/13.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/39.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/11.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/10.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/38.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/21.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/35.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/34.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/20.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/36.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/22.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/23.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/37.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/33.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/27.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/26.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/32.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/18.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/24.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/30.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/31.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/25.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/19.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/42.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/4.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/56.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/80.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/5.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/57.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/43.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/55.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/7.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/41.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/69.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/kareenakapoor-1575337791.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/68.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/40.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/54.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/6.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/78.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/2.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/50.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/44.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/45.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
'../Image Data/Monuments/train/golden temple/3.jpg','golden temple',"['sikh', 'amritsar', 'punjab', 'worship', 'architecture']"
